ecg,emgz,emg,eda
-0.010681,0.0085449,-0.065002,1.4899
0.014343,0.015869,-0.075073,1.4899
0.025635,0.012512,-0.072021,1.4899
0.014343,0.0073242,-0.06897,1.4896
-0.024414,0.0036621,-0.057373,1.4893
-0.069885,0.0054932,-0.038147,1.4896
-0.088501,-0.0094604,-0.018311,1.4896
-0.079041,-0.005188,0.0079346,1.4899
-0.065308,-0.0057983,0.016174,1.4899
-0.067749,-0.0076294,0.021973,1.4893
-0.075989,-0.021667,0.031128,1.4886
-0.067749,-0.028992,0.044861,1.4896
-0.042419,-0.031433,0.053711,1.489
0.0048828,-0.021667,0.03418,1.4896
0.04303,-0.018005,0.01709,1.4896
0.042419,-0.021667,0.007019,1.4893
0,-0.01709,-0.0061035,1.4886
-0.05249,-0.011292,-0.016479,1.4896
-0.093079,-0.012207,-0.041504,1.489
-0.1239,-0.014038,-0.058289,1.489
-0.13153,-0.0073242,-0.065002,1.4899
-0.11108,0.0033569,-0.071106,1.4893
-0.082397,0.012207,-0.061951,1.489
-0.06958,0.014954,-0.050964,1.4893
-0.083313,0.0064087,-0.013733,1.4896
-0.11505,0.0054932,-0.010071,1.4899
-0.12604,0.0039673,-0.013428,1.4893
-0.1059,0.0021362,-0.017395,1.4896
-0.079346,-0.0054932,-0.0076294,1.4896
-0.059204,-0.011902,-0.0018311,1.4896
-0.046692,-0.011902,0.0018311,1.4893
-0.044861,-0.013733,0.045471,1.4893
-0.05127,-0.011902,0.049438,1.4893
-0.06012,-0.013733,0.031738,1.4893
-0.059814,-0.019531,0.019531,1.4886
-0.061951,-0.014038,0.0064087,1.489
-0.077209,-0.0064087,-0.0076294,1.4896
-0.09491,-0.0079346,-0.025024,1.489
-0.11383,-0.00061035,-0.040283,1.4893
-0.13092,0.0036621,-0.06012,1.4893
-0.14954,0.013123,-0.056763,1.489
-0.16724,0.012207,-0.057983,1.4893
-0.16876,0.014343,-0.052795,1.4886
-0.14618,0.0094604,-0.042419,1.489
-0.11902,0.010376,-0.046082,1.4886
-0.11169,0.012207,-0.032349,1.4896
-0.11322,0.0036621,-0.0079346,1.489
-0.092468,-0.00091553,0.014954,1.489
-0.055847,-0.0012207,0.030518,1.489
-0.024414,-0.018921,0.037231,1.489
-0.022583,-0.016479,0.035095,1.489
-0.038757,-0.018005,0.041809,1.489
-0.055847,-0.016174,0.04425,1.4886
-0.077515,-0.0091553,0.036316,1.4886
-0.090332,-0.0094604,0.032349,1.489
-0.073242,-0.011292,0.020447,1.4886
-0.053406,-0.011902,-0.00030518,1.4886
-0.067444,0.0054932,-0.012512,1.4893
-0.10376,0.013123,-0.013123,1.489
-0.13519,0.0076294,-0.028076,1.4883
-0.1355,0.0064087,-0.039673,1.488
-0.10834,0.011902,-0.080261,1.4883
-0.081482,0.0097656,-0.083618,1.489
-0.088501,0.0073242,-0.06073,1.4886
-0.12238,0.0039673,-0.037537,1.4883
-0.15411,0.0018311,-0.01709,1.4893
-0.16846,0.0030518,0.018005,1.488
-0.16296,0.0048828,0.025635,1.4886
-0.14465,0.005188,0.026245,1.4896
-0.12634,-0.0030518,0.028076,1.4886
-0.10681,-0.014648,0.03418,1.4883
-0.082092,-0.020447,0.037842,1.488
-0.069885,-0.029602,0.039673,1.4883
-0.068359,-0.030518,0.038147,1.4886
-0.07019,-0.024719,0.032959,1.4883
-0.085754,-0.018921,0.025024,1.488
-0.10193,-0.014343,0.0082397,1.4883
-0.10468,-0.0073242,-0.014038,1.4877
-0.090027,-0.0067139,-0.031128,1.4886
-0.060425,-0.0067139,-0.041199,1.4874
-0.038757,-0.0012207,-0.057678,1.488
-0.035095,0.012207,-0.056458,1.4883
-0.023499,0.015564,-0.05127,1.488
0.0082397,0.011597,-0.045471,1.488
0.069275,0.00030518,-0.036011,1.488
0.15961,-0.0036621,-0.021973,1.4877
0.25055,-0.0045776,-0.0030518,1.4874
0.31677,0.0021362,0.0091553,1.4886
0.36072,-0.0012207,0.020447,1.4883
0.38422,-0.014038,0.03479,1.4883
0.40314,-0.021667,0.066833,1.4886
0.44769,-0.0088501,0.055542,1.4877
0.51178,-0.016785,0.03418,1.4877
0.58502,-0.015869,0.013428,1.4877
0.66132,-0.018616,0.022278,1.488
0.73517,-0.022583,0.0061035,1.488
0.80872,-0.010376,-0.0085449,1.4877
0.88135,-0.010986,-0.0177,1.4874
0.95551,-0.0076294,-0.026245,1.4877
1.0403,0.0021362,-0.044861,1.488
1.1353,0.0024414,-0.05127,1.488
1.2186,0.0061035,-0.053711,1.4877
1.2729,0.013123,-0.053406,1.4874
1.3165,0.010376,-0.041809,1.4874
1.3397,0.0067139,-0.032043,1.4874
1.3287,0.013428,-0.024109,1.4874
1.272,0.0076294,-0.016479,1.4874
1.1792,-0.00061035,-0.0094604,1.488
1.0889,0.0021362,-0.0018311,1.4868
1.0056,-0.0039673,0.017395,1.4865
0.90485,-0.0048828,0.02533,1.4874
0.78186,-0.0073242,0.037231,1.4874
0.64331,-0.012817,0.041809,1.4874
0.47455,-0.012817,0.043335,1.4877
0.26001,-0.014343,0.031433,1.4871
0.0076294,-0.011597,0.021057,1.4874
-0.23895,-0.012817,-0.0012207,1.4874
-0.39886,-0.0033569,-0.022583,1.4871
-0.44861,0.0027466,-0.033569,1.4874
-0.42542,0.0057983,-0.046082,1.4871
-0.39459,0.010681,-0.054321,1.4874
-0.40558,0.0073242,-0.041199,1.4877
-0.4541,0.014648,-0.054626,1.4868
-0.52338,0.010986,-0.050964,1.4874
-0.57556,0.010986,-0.048828,1.4871
-0.60547,0.010986,-0.038757,1.4868
-0.60791,0.0067139,-0.016174,1.4868
-0.59082,0.0024414,-0.0076294,1.4874
-0.56641,0.0045776,0.0054932,1.4868
-0.54474,-0.0033569,0.010071,1.4874
-0.5307,-0.0042725,0.014648,1.4868
-0.51849,-0.011292,0.019226,1.4874
-0.48889,-0.012207,0.041504,1.4871
-0.44861,-0.013733,0.049438,1.4877
-0.44189,-0.018311,0.035095,1.4868
-0.47241,-0.021667,0.020142,1.4868
-0.49377,-0.018311,-0.0027466,1.4871
-0.4715,-0.011597,-0.018311,1.4865
-0.42053,-0.0018311,-0.032349,1.4865
-0.36652,-0.0085449,-0.05188,1.4868
-0.32135,-0.0079346,-0.054932,1.4862
-0.28534,-0.0024414,-0.046082,1.4865
-0.24994,0,-0.044861,1.4862
-0.22156,0.0042725,-0.046082,1.4865
-0.20264,0.0027466,-0.024414,1.4868
-0.18219,0.0021362,-0.013733,1.4862
-0.16022,0.0057983,0.021057,1.4865
-0.14984,-0.0024414,0.021973,1.4868
-0.12695,-0.0082397,0.018005,1.4862
-0.080261,-0.010986,0.015564,1.4862
-0.042114,-0.015869,0.029907,1.4862
-0.040283,-0.0045776,0.02655,1.4865
-0.079651,-0.0097656,0.028076,1.4859
-0.12695,-0.012817,0.025635,1.4859
-0.15625,-0.010376,0.012512,1.4865
-0.16663,-0.015259,-0.00061035,1.4859
-0.159,-0.012207,-0.013428,1.4859
-0.12878,-0.010681,-0.024414,1.4856
-0.091858,-0.0021362,-0.040588,1.4859
-0.072937,0.0091553,-0.047607,1.4865
-0.08728,0.0094604,-0.06134,1.4859
-0.12146,0.012817,-0.06134,1.4859
-0.14374,0.010071,-0.055542,1.4859
-0.14191,0.015869,-0.050049,1.4862
-0.12817,0.012817,-0.0354,1.4859
-0.11932,0.013428,-0.021362,1.4862
-0.10681,0.010681,-0.0024414,1.4856
-0.080261,0,0.018311,1.4862
-0.061951,-0.0012207,0.029297,1.4853
-0.078735,-0.0030518,0.031433,1.4856
-0.11047,-0.014954,0.049438,1.4856
-0.13397,-0.020752,0.030518,1.4859
-0.12115,-0.013123,0.022278,1.4847
-0.089722,-0.010986,0.02533,1.4853
-0.075073,-0.0094604,0.031738,1.485
-0.085144,-0.0085449,0.028076,1.4853
-0.10956,-0.012207,0.027161,1.4853
-0.1297,0,0.0082397,1.4853
-0.14313,-0.0042725,-0.024109,1.485
-0.159,0.0042725,-0.041199,1.4853
-0.15869,0.0048828,-0.047607,1.485
-0.13153,0.0088501,-0.06134,1.4853
-0.094299,0.010376,-0.056152,1.4856
-0.072021,0.0048828,-0.045166,1.485
-0.076904,-0.0039673,-0.024109,1.4856
-0.08728,0.0045776,-0.023804,1.4853
-0.080872,0.012817,-0.013733,1.4847
-0.047302,0.0073242,-0.011597,1.4847
-0.026855,0.0018311,0.0079346,1.4859
-0.041199,-0.010071,0.023499,1.4844
-0.064697,-0.024414,0.030212,1.485
-0.066528,-0.022583,0.03418,1.4853
-0.052795,-0.018005,0.036926,1.485
-0.04303,-0.025024,0.026245,1.4853
-0.049744,-0.027466,0.023499,1.4847
-0.063171,-0.028687,0.015564,1.4844
-0.079041,-0.012512,-0.0054932,1.4853
-0.088196,0.00061035,-0.016785,1.4853
-0.09552,0.0045776,-0.02594,1.4844
-0.10864,0.012207,-0.033875,1.4853
-0.12268,0.012207,-0.040894,1.4844
-0.13214,0.015564,-0.059814,1.4853
-0.13184,0.022888,-0.056458,1.4844
-0.12604,0.021667,-0.04364,1.4847
-0.12634,0.021973,-0.031128,1.485
-0.13184,0.016785,-0.0177,1.4847
-0.12848,0.015259,-0.0073242,1.4844
-0.10773,0.00091553,0.010376,1.4847
-0.068359,-0.00091553,0.0091553,1.485
-0.027466,-0.0027466,0.016785,1.4847
-0.0048828,-0.0067139,0.025635,1.485
0.0024414,-0.010376,0.05188,1.4847
0.0021362,-0.010376,0.075989,1.485
-0.0036621,-0.011902,0.04425,1.4847
-0.014343,-0.012512,0.02594,1.4841
-0.035095,-0.015259,0.018616,1.4841
-0.059509,-0.0061035,-0.0036621,1.4844
-0.078125,0.0039673,-0.026855,1.4847
-0.097046,0.0082397,-0.049744,1.485
-0.11841,0.0073242,-0.059814,1.4847
-0.12756,0.012512,-0.070801,1.4844
-0.10925,0.011597,-0.068054,1.4835
-0.06134,0.0054932,-0.055237,1.4844
-0.020447,0.010376,-0.019531,1.4835
0.0018311,0.0088501,-0.02655,1.4844
0.013428,0.0088501,-0.029907,1.4844
0.0085449,0.0030518,-0.017395,1.4844
-0.014648,-0.0048828,-0.0048828,1.4838
-0.019836,-0.010071,0.0012207,1.4847
0.0073242,-0.014038,0.014343,1.4844
0.031128,-0.0073242,0.022888,1.4844
0.031433,-0.013428,0.032959,1.4835
0.021667,-0.017395,0.039673,1.4844
0.014648,-0.021057,0.03479,1.4847
0.013428,-0.011902,0.024719,1.4838
0.015564,-0.0061035,0.01709,1.4838
0.014648,-0.0039673,0.0054932,1.4838
0.010681,-0.0030518,-0.0054932,1.4844
-0.0015259,-0.0021362,-0.023499,1.4841
-0.011292,-0.0015259,-0.041504,1.4835
-0.0067139,0.0030518,-0.058594,1.4838
-0.016479,0.0048828,-0.065918,1.4832
-0.055847,0.0088501,-0.066223,1.4835
-0.093079,0.0082397,-0.05188,1.4838
-0.11292,0.015564,-0.039673,1.4844
-0.11688,0.018921,-0.027161,1.4838
-0.11047,0.005188,-0.02655,1.4835
-0.090942,-0.0015259,-0.011597,1.4838
-0.054932,0.00061035,0.0088501,1.4844
-0.011292,-0.0076294,0.038757,1.4835
0.022888,-0.010681,0.042419,1.4835
0.037231,-0.016174,0.049438,1.4832
0.037231,-0.015564,0.045776,1.4838
0.0354,-0.013123,0.035095,1.4832
0.037842,-0.010986,0.023804,1.4828
0.040283,-0.0082397,0.010071,1.4832
0.029602,-0.0036621,-0.0082397,1.4835
0.011597,0.0054932,-0.044861,1.4835
-0.0067139,0.0094604,-0.040283,1.4835
-0.018311,-0.0027466,-0.035706,1.4828
-0.021973,0.0061035,-0.036926,1.4828
-0.032349,0.0082397,-0.032349,1.4838
-0.037842,0.007019,-0.04303,1.4828
-0.027771,0.011902,-0.04364,1.4832
-0.022583,0.014343,-0.031433,1.4832
-0.027161,0.010986,-0.0354,1.4828
-0.028076,-0.0033569,-0.021057,1.4832
-0.00061035,-0.022888,0.020447,1.4835
0.053101,-0.014038,0.030212,1.4832
0.10437,-0.016479,0.024109,1.4828
0.13153,-0.015259,0.01709,1.4835
0.14435,-0.013733,0.021973,1.4832
0.12848,-0.017395,0.025635,1.4835
0.093689,-0.011597,0.018921,1.4832
0.06897,-0.013428,0.0097656,1.4825
0.056763,-0.014343,0.0067139,1.4828
0.054626,-0.010071,-0.00091553,1.4835
0.059509,-0.007019,-0.0018311,1.4828
0.068665,-0.0061035,-0.024719,1.4825
0.073853,0.010071,-0.048523,1.4825
0.069275,-0.00091553,-0.060425,1.4825
0.05127,0.0036621,-0.062256,1.4825
0.024109,0.0045776,-0.064087,1.4828
-0.0042725,0.010376,-0.055237,1.4828
-0.02594,0.007019,-0.058594,1.4825
-0.031738,-0.0027466,-0.052185,1.4832
-0.012207,-0.010376,-0.030518,1.4822
0.022888,-0.010986,-0.016785,1.4822
0.062256,-0.0085449,0.0018311,1.4838
0.093079,-0.015564,0.014038,1.4819
0.10406,-0.020752,0.027466,1.4825
0.095825,-0.019531,0.038757,1.4825
0.079651,-0.015564,0.041809,1.4825
0.075989,-0.021667,0.034485,1.4825
0.076904,-0.012817,0.031433,1.4819
0.064392,-0.011597,0.022278,1.4825
0.040283,-0.0061035,0.0012207,1.4822
0.021362,-0.0048828,-0.010071,1.4819
0.0091553,0.0018311,-0.023193,1.4825
0.0039673,0.012207,-0.029907,1.4819
-0.00061035,0.022278,-0.035095,1.4822
0.00061035,0.024719,-0.049438,1.4822
0.022278,0.027771,-0.048828,1.4822
0.063171,0.027771,-0.039673,1.4819
0.11871,0.025024,-0.036926,1.4813
0.17731,0.024414,-0.025024,1.4816
0.21667,0.020142,-0.019836,1.4825
0.22095,0.010376,-0.011292,1.4819
0.19714,0.010986,0.012207,1.4813
0.18402,0,0.035095,1.4822
0.19867,-0.0015259,0.046082,1.4816
0.20172,-0.007019,0.045776,1.4822
0.16479,-0.017395,0.052185,1.4816
0.11353,-0.015564,0.037842,1.4813
0.078735,-0.010071,0.024109,1.4816
0.072327,-0.010986,0.014954,1.481
0.092163,-0.012817,-0.0036621,1.4819
0.12146,0.0021362,-0.00091553,1.4816
0.14526,0.0030518,-0.011292,1.4816
0.15472,0.0064087,-0.032654,1.4816
0.14648,0.012207,-0.049133,1.4813
0.12115,0.014648,-0.045776,1.4804
0.087585,0.0057983,-0.053101,1.4813
0.066833,0.010986,-0.046082,1.481
0.072632,0.014343,-0.044861,1.481
0.095825,0.014038,-0.036926,1.4813
0.11993,0.010376,-0.0073242,1.481
0.13184,0.0088501,0.02533,1.4813
0.12878,0.0054932,0.024719,1.4816
0.11444,-0.00061035,0.014954,1.4813
0.12421,-0.0030518,0.0061035,1.4807
0.17029,-0.0045776,0.020142,1.4813
0.22491,-0.0088501,0.02655,1.4807
0.26703,-0.021973,0.020752,1.4804
0.26947,-0.011597,0.014343,1.4819
0.23987,-0.013733,0.0064087,1.481
0.22003,-0.0067139,-0.0073242,1.4807
0.2182,-0.0021362,-0.021973,1.4813
0.19501,-0.00030518,-0.029602,1.4807
0.13885,0.00061035,-0.0354,1.4807
0.096436,0.0061035,-0.035706,1.4813
0.095825,0.014343,-0.039978,1.481
0.12146,0.018311,-0.047913,1.481
0.15015,0.020142,-0.040894,1.4813
0.17456,0.016174,-0.032043,1.481
0.1889,0.012817,-0.027771,1.4807
0.17883,0.0073242,-0.021973,1.4804
0.15839,-0.0033569,-0.0030518,1.4807
0.16144,-0.0097656,0.013428,1.4813
0.1886,-0.011292,0.022888,1.4801
0.21881,-0.014954,0.02533,1.4804
0.23895,-0.0177,0.031128,1.4807
0.24139,-0.01709,0.039978,1.4807
0.23376,-0.019531,0.02594,1.4804
0.22095,-0.019531,0.016785,1.4804
0.20996,-0.011902,0.0015259,1.4804
0.20386,-0.0088501,-0.014648,1.4801
0.20233,-0.0067139,-0.025024,1.4804
0.19653,-0.005188,-0.04303,1.4807
0.1886,0,-0.05127,1.4804
0.18555,0.0030518,-0.062866,1.4804
0.1828,0.0045776,-0.064392,1.4804
0.17487,0.0036621,-0.073547,1.4801
0.15411,0.0033569,-0.061951,1.4804
0.1297,-0.0015259,-0.046997,1.4801
0.11963,-0.0036621,-0.064697,1.4801
0.12909,-0.010986,-0.043945,1.4804
0.14404,-0.0094604,-0.026855,1.4798
0.15472,-0.014038,0.0079346,1.4798
0.15961,-0.0177,0.027466,1.4807
0.14771,-0.024414,0.047302,1.4804
0.12878,-0.014648,0.058594,1.4798
0.12207,-0.018921,0.049133,1.4801
0.12451,-0.024109,0.034485,1.4801
0.13306,-0.019531,0.021973,1.4801
0.14099,-0.013428,0.010376,1.4801
0.13794,-0.0073242,-0.0030518,1.4798
0.12085,-0.0024414,-0.0085449,1.4798
0.085449,-0.0091553,-0.028381,1.4789
0.029907,-0.0064087,-0.045166,1.4795
-0.010681,0.00030518,-0.04425,1.4801
0.016785,-0.0030518,-0.037231,1.4789
0.10345,0.0067139,-0.035706,1.4795
0.177,0.0097656,-0.045776,1.4798
0.17487,0.0042725,-0.053406,1.4795
0.11719,-0.0015259,-0.041199,1.4798
0.063477,0.0033569,-0.018616,1.4795
0.058899,0.00030518,-0.007019,1.4795
0.1062,-0.0039673,0.0057983,1.4792
0.1239,-0.016174,0.021667,1.4801
0.044861,-0.022278,0.031128,1.4801
-0.084229,-0.0177,0.013733,1.4798
-0.17029,-0.031433,0.019836,1.4801
-0.18158,-0.032043,0.04364,1.4798
-0.14038,-0.028381,0.036011,1.4795
-0.067444,-0.021973,0.029602,1.4801
-0.0030518,-0.014648,0.0061035,1.4795
0.005188,-0.0054932,-0.012817,1.4795
-0.037842,-0.0015259,-0.039673,1.4795
-0.091858,0.0012207,-0.046692,1.4795
-0.12848,0.00091553,-0.049744,1.4795
-0.14374,0.0018311,-0.052795,1.4795
-0.12543,0.0036621,-0.049438,1.4798
-0.10529,-0.0039673,-0.035706,1.4789
-0.12085,-0.0045776,-0.029297,1.4795
-0.15442,0.0048828,-0.030212,1.4786
-0.17426,0.0012207,-0.010071,1.4798
-0.16937,-0.0082397,0.0042725,1.4795
-0.14862,-0.010986,0.0097656,1.4792
-0.11444,-0.019226,0.019226,1.4795
-0.08667,-0.026855,0.026245,1.4795
-0.088501,-0.024719,0.028381,1.4792
-0.11353,-0.024414,0.03479,1.4792
-0.12665,-0.014343,0.028687,1.4789
-0.10895,-0.013428,0.032349,1.4792
-0.074768,-0.021362,0.018921,1.4792
-0.058594,-0.013123,0.0036621,1.4789
-0.071106,-0.0082397,-0.015869,1.4795
-0.097046,-0.0042725,-0.025024,1.4789
-0.12146,0.0042725,-0.038147,1.4783
-0.13153,0.0073242,-0.048218,1.4786
-0.13611,0.0045776,-0.055542,1.4789
-0.13641,0.0057983,-0.049133,1.4786
-0.13123,0.0018311,-0.060425,1.4783
-0.12177,0.0076294,-0.059204,1.4792
-0.11475,0.013428,-0.037842,1.4783
-0.11261,0.0015259,-0.013733,1.4789
-0.10712,0.0061035,-0.00030518,1.4795
-0.10742,0.0039673,0.016174,1.478
-0.12207,-0.0082397,0.032349,1.4789
-0.14099,-0.0085449,0.037537,1.4792
-0.14313,-0.0082397,0.039978,1.4789
-0.13794,-0.0067139,0.025635,1.4789
-0.1236,-0.0015259,0.029907,1.4786
-0.10864,-0.0082397,0.029297,1.4789
-0.10986,-0.0067139,0.020447,1.4789
-0.12695,-0.0018311,-0.0021362,1.4783
-0.15045,-0.0027466,-0.028381,1.4783
-0.17181,-0.0097656,-0.037842,1.4786
-0.17731,-0.0042725,-0.050049,1.4786
-0.14954,-0.00030518,-0.047302,1.4786
-0.10284,0.0064087,-0.042725,1.478
-0.075684,0.0073242,-0.069275,1.4786
-0.07843,0.0067139,-0.076599,1.478
-0.10742,0.014648,-0.075684,1.4783
-0.14496,0.010986,-0.057068,1.4786
-0.16418,0.00091553,-0.045166,1.478
-0.16724,-0.00061035,-0.022888,1.478
-0.16876,-0.0015259,-0.0045776,1.4783
-0.16998,-0.0012207,0.0079346,1.4777
-0.17151,-0.0094604,0.020142,1.478
-0.16724,-0.0076294,0.040588,1.4777
-0.14984,-0.01709,0.037842,1.478
-0.11902,-0.012512,0.02594,1.4783
-0.067444,-0.0085449,0.012512,1.478
-0.031128,-0.0033569,-0.0082397,1.4777
-0.062256,-0.0021362,-0.034485,1.478
-0.13641,0.0021362,-0.024109,1.4777
-0.19562,0.0082397,-0.02533,1.478
-0.21454,0.015259,-0.025635,1.4777
-0.19257,0.019531,-0.036011,1.4774
-0.15778,0.013123,-0.045471,1.478
-0.1416,0.014038,-0.053711,1.478
-0.13977,0.01709,-0.047302,1.4777
-0.14038,0.015259,-0.050659,1.4777
-0.13733,0.015259,-0.035095,1.4777
-0.12451,0.020447,-0.0030518,1.478
-0.11078,0.0076294,-0.00061035,1.4771
-0.10162,-0.00091553,0.0030518,1.4777
-0.080261,-0.0067139,0.01709,1.478
-0.037842,0,0.031128,1.4777
-0.0088501,-0.011902,0.042114,1.4774
-0.0094604,-0.0054932,0.037537,1.4771
-0.026245,-0.016174,0.021667,1.4774
-0.040283,-0.014954,0.033264,1.478
-0.050964,-0.016479,0.022888,1.4777
-0.075989,-0.013428,-0.014038,1.4774
-0.10986,-0.010986,-0.02533,1.4774
-0.12329,0.00061035,-0.041199,1.4774
-0.1123,0.005188,-0.057068,1.4767
-0.10803,0.012512,-0.068054,1.4767
-0.12848,0.011597,-0.072327,1.4764
-0.15503,0.0076294,-0.061035,1.4767
-0.15869,0.005188,-0.04364,1.4767
-0.12756,0.007019,-0.03418,1.4774
-0.074463,-0.0024414,-0.032349,1.4771
-0.028992,0.0021362,-0.022888,1.4774
-0.016479,-0.0094604,0,1.4771
-0.0354,-0.015564,0.0177,1.4771
-0.066223,-0.018311,0.021973,1.4774
-0.094604,-0.014038,0.034485,1.4767
-0.096741,-0.017395,0.037842,1.4767
-0.085449,-0.010986,0.035095,1.4767
-0.093384,-0.0073242,0.028687,1.4774
-0.10254,-0.0048828,0.027161,1.4767
-0.10376,-0.010071,0.023193,1.4767
-0.10468,-0.0012207,0.025635,1.4767
-0.11261,0.0039673,0.016479,1.4771
-0.12085,0.0082397,-0.0082397,1.4771
-0.12146,0.0061035,-0.030823,1.4761
-0.11322,0.012512,-0.045776,1.4761
-0.1004,0.021973,-0.051575,1.4761
-0.11078,0.0177,-0.054016,1.4752
-0.15442,0.0097656,-0.050964,1.4761
-0.19043,0.010681,-0.055237,1.4764
-0.16937,0.013123,-0.046387,1.4764
-0.11963,0.0042725,-0.025024,1.4761
-0.084839,-0.012207,-0.0067139,1.4758
-0.072021,-0.012512,0.011597,1.4761
-0.054321,-0.010986,0.024414,1.4764
-0.039978,-0.016785,0.036316,1.4764
-0.047302,-0.017395,0.049744,1.4761
-0.06897,-0.026855,0.05188,1.4758
-0.085449,-0.024109,0.028076,1.4758
-0.088501,-0.020752,0.021362,1.4761
-0.080872,-0.012207,0.013428,1.4761
-0.072327,-0.010986,-0.0015259,1.4755
-0.075378,-0.011902,-0.0088501,1.4761
-0.09613,-0.013428,-0.015259,1.4755
-0.12573,-0.0036621,-0.012817,1.4758
-0.14374,0.0094604,-0.027161,1.4764
-0.13763,0.0088501,-0.051575,1.4755
-0.11017,0.010071,-0.065918,1.4758
-0.081177,0.015259,-0.054932,1.4752
-0.061951,0.016479,-0.050964,1.4755
-0.045471,0.014954,-0.049744,1.4764
-0.027466,0.0085449,-0.0354,1.4755
-0.026245,-0.0057983,-0.014038,1.4758
-0.030212,-0.0088501,0.011597,1.4758
-0.035095,-0.01709,0.030823,1.4758
-0.058594,-0.014648,0.036316,1.4761
-0.090637,-0.024414,0.040283,1.4758
-0.10986,-0.028687,0.047302,1.4752
-0.099487,-0.027771,0.030518,1.4752
-0.073547,-0.021667,0.019226,1.4758
-0.061951,-0.018921,0.0094604,1.4752
-0.080261,-0.015564,-0.010986,1.4749
-0.12177,-0.012817,-0.032959,1.4755
-0.16205,-0.0061035,-0.035706,1.4755
-0.16602,-0.0015259,-0.035706,1.4749
-0.14618,0.005188,-0.036011,1.4752
-0.12299,0.011292,-0.055237,1.4752
-0.096741,0.0085449,-0.053711,1.4752
-0.085449,0.0067139,-0.042725,1.4752
-0.10834,0.0030518,-0.040283,1.4752
-0.1416,-0.0012207,-0.038757,1.4749
-0.16113,0.00030518,-0.011597,1.4755
-0.16388,0.0012207,0.036316,1.4749
-0.13489,-0.00061035,0.038452,1.4752
-0.079956,-0.0033569,0.03479,1.4752
-0.037537,-0.0082397,0.04425,1.4755
-0.025024,-0.016479,0.044861,1.4746
-0.027466,-0.014038,0.042725,1.4746
-0.021057,-0.015259,0.037537,1.4752
-0.0177,-0.0067139,0.027771,1.4749
-0.018921,-0.0076294,0.030823,1.4749
-0.0177,-0.0085449,0.038757,1.4746
-0.016174,-0.0064087,0.022583,1.4746
-0.022888,0.00091553,-0.011292,1.4749
-0.034485,-0.0012207,-0.041199,1.4749
-0.04303,0.0082397,-0.072021,1.4749
-0.048523,0.005188,-0.093689,1.4749
-0.056152,0.010376,-0.084229,1.4746
-0.05249,0.0085449,-0.058594,1.4752
-0.036316,0,-0.034485,1.4749
-0.019226,-0.00030518,-0.019836,1.4752
-0.0091553,-0.0030518,-0.00030518,1.4749
-0.013123,-0.0057983,0.007019,1.4752
-0.031128,-0.0064087,0.017395,1.4749
-0.059814,-0.010986,0.020752,1.4749
-0.091858,-0.024719,0.028687,1.4752
-0.11475,-0.021973,0.038452,1.4749
-0.11414,-0.020752,0.037231,1.4749
-0.10071,-0.017395,0.031128,1.4749
-0.091248,-0.010681,0.024414,1.4749
-0.078125,-0.014648,0.019836,1.4746
-0.061646,-0.019531,-0.00030518,1.4746
-0.061035,-0.011902,-0.0091553,1.4746
-0.067444,-0.0061035,-0.018311,1.4743
-0.079346,0.00091553,-0.046387,1.4749
-0.10254,-0.00091553,-0.06073,1.4749
-0.12268,0.0085449,-0.075073,1.4746
-0.12146,-0.0018311,-0.076599,1.4737
-0.097351,0,-0.05188,1.4746
-0.053406,-0.0015259,-0.039063,1.4737
-0.0097656,-0.00030518,-0.03418,1.474
0.0082397,-0.0057983,-0.014343,1.474
0.029297,-0.014954,0.0048828,1.4743
0.058594,-0.021057,0.020447,1.4746
0.078735,-0.025635,0.027466,1.474
0.070801,-0.020142,0.037537,1.474
0.046387,-0.019836,0.039978,1.4737
0.0042725,-0.020142,0.040894,1.4737
-0.058289,-0.019226,0.036621,1.474
-0.089111,-0.018311,0.036011,1.474
-0.067444,-0.011902,0.027771,1.4743
-0.036621,-0.0045776,0.0085449,1.474
-0.012817,0.00061035,-0.0094604,1.4737
0.011902,-0.0064087,-0.032959,1.4734
0.039673,-0.0012207,-0.045166,1.4734
0.041504,0.0082397,-0.045166,1.4737
-0.0039673,0.0036621,-0.05249,1.4737
-0.066528,0.0073242,-0.045166,1.4737
-0.11993,0.019531,-0.039978,1.4743
-0.16083,0.016174,-0.032043,1.474
-0.17334,0.0048828,-0.024414,1.4737
-0.15106,-0.0021362,-0.018005,1.474
-0.12085,-0.011292,-0.00061035,1.4743
-0.10803,-0.012817,0.017395,1.4737
-0.11505,-0.016479,0.025024,1.4746
-0.13794,-0.022888,0.039673,1.474
-0.15717,-0.024414,0.05127,1.4737
-0.16174,-0.022888,0.064697,1.4731
-0.14099,-0.02594,0.063477,1.4737
-0.083008,-0.025024,0.039978,1.474
-0.01709,-0.025635,0.019836,1.4737
0.0067139,-0.013428,0.0057983,1.4734
-0.019226,-0.00030518,-0.018005,1.4734
-0.058594,-0.00091553,-0.037537,1.4734
-0.084839,-0.0012207,-0.045776,1.4734
-0.10651,-0.00091553,-0.04364,1.4734
-0.13428,0.0015259,-0.052795,1.4734
-0.16327,0.010681,-0.058594,1.4728
-0.16541,0.0079346,-0.047913,1.4731
-0.11719,0.0097656,-0.026245,1.474
-0.063171,0.0042725,-0.014343,1.4734
